judul,sumber,tanggal,tautan,relevan,label,n_tolak,n_dukung,episode
"Babinsa Hadiri Sosialisasi Sedimentasi Laut, Warga Diajak Terlibat",SigapNews,2026-06-08 07:00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxNYm9CU0JPOExSVjUzWm5yblN3ZXJ3aVFRQ1NubFJ0RUFpZDBFd3ZxMS1FQnAxT3dQb01RT040VE5ZZDduYjMySEdhM0stdVFkNlFTb3VaZDhJX0VLa2hrMUFkeFV4WHh2S3g3YmotY2QwNWhlVkpJV1ViS3dVb3lCMnhlSjJHeTh1a2dqT3hLSk01NjZKSVJfWDNJNjJPaWE0TVE2SkR4SjBjODk5S0lUcTJYbw?oc=5,True,netral,0,0,E4_pasca_putusan_ma
"Lirik Lagu Rusak Ancur Slank yang Viral di Medsos, Kritik Sosial Pedas Banget!",iNews.ID,2026-06-08 07:00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxQSXc4cXJ6NVdSRjNMWVVhb1d6YWRhZnFQbDBoNkcySzZNNHpMWklEeWMzYXQzM20xeVlad2FXOW45ZFRKelEwbXZRNnZtU2ZVQ2otN1RIQzFlVkFOeC1ES0tLUjl0aHVxaGY2TFd3NURMLUdEVTNfWjBLaE1PNHJqVWlhTHd5ek80VE40aHRRTVM0dFE1UHI0NmxSZU1vYk5LRjh1a09GbnNWdE9UV0JBSk1JTdIBuAFBVV95cUxPMlRRZ2NVNkhkUkh6WWlBNkJMU3pOZk9nVXVhVm5DRnR0YkZUVTkyYm8zX2dTQ0VoVEtGMVk5cVZhYlRxeHk3V2NiM0RfeV9QYjlyOGhvS3E3UGJWb2lkTkVSaWphV054R09oN3o4X3lpeFhQaHZjOGNkZS1nNGttSmpITUtEZ2Z3VDB0RFVXeXdkY05TbUQySzlaVkxlSTZrQVBNWko1SFdLRmM1RTFER194d3pncFk5?oc=5,False,di_luar_topik,2,0,E4_pasca_putusan_ma
"Penolakan Tambang Pasir Laut dan PSN di Bintan, Walhi: Bukti Negara Gagal Menjaga Laut Kepri",suaraserumpun.com,2026-06-09 07:00:00,https://news.google.com/rss/articles/CBMixwFBVV95cUxOSlVnTVBET1hKNTA5em0ydEF4TWlNUHRicmVXd0NET2pocmp0eXhzMjFsUENvNzR5ZUVMZEh0UHB5RkNiVVdvT3NKallMc25UcFAtQzhDUlV5a2tIazc0NmxKcHVVekZfbEk2bGkyZUhMdUFhSWxjUGplR1hfWS14WlE2Z3NZaHZKdHNZR3hlLUtuNFJJZnBSS1hvdFRzZW9YVlRkMEhVTFZDNEpuTVBvU244dXBfZUhSb2ZWQ1I3Vlp4QkEyRDBr?oc=5,True,menolak,1,0,E4_pasca_putusan_ma
"Lautan Kian Kritis, Berbalik Mengancam Hidup Manusia",Kompas.id,2026-06-09 07:00:00,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQbkFKMV9wcEl0N1k1Y3BQa0xMOWl4UUZrYVMwa1JGZHNteVIzQnRwTmxOV185aWV2SG9BbHN1UDJ6WVdjUGZUWUdoa29xYUZaZWRsMklnR21meElRZjNSNXVXTzhqN2VqSmhiWlFneGlzNEFweDQ0TUREZWJWOFBOUk9yeENJSXVx?oc=5,False,di_luar_topik,1,0,E4_pasca_putusan_ma
"Harga Pangan Naik Meski Stok Diklaim Aman, Komisi VI DPR Soroti Distribusi",beritabuana.co,2026-06-10 07:00:00,https://news.google.com/rss/articles/CBMirAFBVV95cUxOSTRGeGNXbDVQZHZEV2dqTWNfc2pTMEZtOHBhTlRQRy1uNWlhTjN6dFJYSURTM3d5R1BXUDdmUWE5WkhWMVNmakg4Y1JHNWJBbGQwX01ORGttcXdJdVVVemRhZGJlak83N0F1ZUdsbHg5akprYXp2c3plNFhNY0JLYUVTdDlWa2dJTG54bVIyRjZhSzVhY2hJa2FtMUtVZUNMTktTbEhCcVJ1RDBk?oc=5,False,di_luar_topik,1,0,E4_pasca_putusan_ma
Satpol PP Hentikan Pengangkutan Pasir Laut - tangerangekspres.disway.id,Disway,2026-06-10 07:00:00,https://news.google.com/rss/articles/CBMimwFBVV95cUxPOEwwaFlHWlJ2eFd0MWl1OXBGSFJMSG9wNnp0YjViVXpQMl9rei1UT0tiQk1kanRoWWNSaDVDaXhhcWg0OUdFN0Fha3dDV3NGVGdNNTExc21ETVB5TlpYWnM2a0xwUFYxS3dBN3JFNWNLRGF6SG5YakN5QlVKS2pReGxjSEViMVYzTnpTd1ZodDJDSWkwekNXWUxKONIBkAFBVV95cUxNV0g1V3Awb1dKSmh4WFZaTkRWRE1CN2pGOVJDcWhMMFhrVkVVd1dRWE9FdkRtNHNubUZIei1mcDBoRUVWMXZyc0o1dFllQ0hEamZqWmowWURVdjlqTGIzMFpvTUdVV0wwdGp0OHR2aHJMRS1kN1NyOXdwbkwyRkpIYzR0Rm9aQ2dDWXhUUm9FZVM?oc=5,True,netral,0,0,E4_pasca_putusan_ma
Satpol PP Aceh Besar Bongkar Bangunan Liar Yang Kuasai Badan Jalan di Baitussalam,AJNN.net,2026-06-11 07:00:00,https://news.google.com/rss/articles/CBMiugFBVV95cUxOVkw1cy1qRVRnN0JwMjJTNjZISWx5NGdDbXo5RUlpVFd6QnNxdHNiU3lyXzdEWThVNnd6M01lSWZSdWhsYVlnMENoU3JvcUFPMm0yQ3lISHJTTnJndXp2QU9HLUxmZmgwdWdoWkFBQl84NjhXamV3YWFKdXdtbzBmTi1LMXlVNTd1dkNBcHAtR3pvV285YmpFMDBhZDZzdktSSFBkeHdXX3RBU0p3UWJKYlFXTWl6QzZCSEHSAbcBQVVfeXFMUEVZaTNhNWVsSXRMSWZmd0pCVzNtLXpLV0lEZ1dJX2Y2aEMwMnZ1dGo3SFU0cWZIOW54cENUYkc4OEgzb2dsS2ZZaEJKMDNnZXNobl9FeEpYQVphbl9kQms5dlEyTmR2dGdDUVRidC1nQXE0WUpJT1JxX0hZLXZJYzBPYWg4SDRuQWFmcGM5dkQwaVdBUEVoVHFtbzVuazRyQ0s3OHN2UXN4QkRjOWgtR2Z6c0lYUXZ3?oc=5,False,di_luar_topik,0,0,E4_pasca_putusan_ma
"Industri Ekstraktif Kian Masif, Ambisi Konservasi Laut Hanya Ilusi?",Mongabay.co.id,2026-06-11 07:00:00,https://news.google.com/rss/articles/CBMimwFBVV95cUxOLU1ENC0tX00xT1BGa0ZOT3NoU3dJMzF0d3pSeXRzOGhqaFpmcF9jSnN4TGFkZjcwb19fZ1VhNkVObFMxbWRScFVYeVRockdBMHpSYnVZMzVJa0JZSmpySXZxUGozTVJJMXpGUEh1Q053eFdaN1EyQnJrQzJfSVA5elliQlBENnV0TkhBcHNKenlxZGxRcXc4T19ybw?oc=5,False,di_luar_topik,0,0,E4_pasca_putusan_ma
Ketika Petani dan Nelayan Jateng Protes Kerusakan Lingkungan,Mongabay.co.id,2026-06-12 07:00:00,https://news.google.com/rss/articles/CBMimwFBVV95cUxNNDV2MTFlSkxDTlFob211Z3FycXltWllyamdBbW8wSTB2enR6ckM0d1lYSUVtaGRTUWV2Y1pFTnpZbHlzRzAxdzBaeGlFcjlDX3hvck9FSU5pc1hSYXFkRjBDMzVsR0IwTUNRT1pzb3lYS0VTeDc1XzRtMWM5aFBZWlFWNXVDMElETG5KdERxS2NsaHpTN0tLMkVCUQ?oc=5,False,di_luar_topik,2,0,E4_pasca_putusan_ma
"KKP Tetapkan Kawasan Konservasi, Laut Tradisional Terlindungi dari Ancaman Tambang Pasir",Bermadah.co.id,2026-06-13 07:00:00,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQcEl3LWNrbWU1RU0zb2NfeVl6Ny12eEkwZlVSNkhlTll2ODhtWXJZNTZHX1ZTWnR4ZGVMUGhRdEhnM2hQOXRydzc0cDJmOW1HTW9TNmNEMFZnR2pPTjB5T05Db201NWpqWlRSX0Y1TlMxVVJCYVFXNHJZeDVHYWJKUnNPVWtQcDdRQzZ1Q3Z1cHo3cDB3NjdJYnBfNWJtZERVak0yZlA0OGdFZ211T0ZoX2Jfc0JIVzhLaFhrTllsOUFMZw?oc=5,True,menolak,1,0,E4_pasca_putusan_ma
"Mengintip Bisnis Yusril Ihza Mahendra, Pejabat dengan Harta Rp277 Miliar",Inilah.com,2026-06-13 07:00:00,https://news.google.com/rss/articles/CBMimgFBVV95cUxQbXRRcm9na2dZR1BVT29FbXRuQUNfSEFNSXdtdlpYeUFOMGlJLXo0bEx0TkVaOFZrbDk4R0FEOWxWQTZ5SkNkLVZ2SUhNNXBTNmROV2U5UXB5bjZzbWhiLWEwVTNod2FHVUxSZmZuSHdTSThndGhFd2pIT05VdWlVSXBseEdMVW5qbEVGcHQxb0llYkdDMEZOWkdB?oc=5,False,di_luar_topik,0,0,E4_pasca_putusan_ma
"Menggugat Hegemoni Little Red Dot, Membalikkan Paradoks Center-Periphery",rmolsumut.id,2026-06-15 07:00:00,https://news.google.com/rss/articles/CBMinAFBVV95cUxQRmhUOVlpaVFzZzZzd2tuTXpVRzI5bjJEZGF1QjFBX1JxNDZLdmpDbEx6RlNDaVVCVGhrdHFMX1VybVBrV19iVHFnYTc0dlRFdnA0dXd2TWw2SGZKSTdSY0x5eXdOVlhILXlZeFZxbzN4RFQxZEo4S3VkSU1xeWFjbExnUXk3bWFiSWRFTXJJWDJFNFVMWlI0WGhmdF8?oc=5,False,di_luar_topik,1,0,E4_pasca_putusan_ma
"Luas Daratan Kabupaten Cirebon Bertambah 1.000 Hektare, Ini Penyebabnya",Media Indonesia,2026-06-15 07:00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxNYWc1a1pXdmh1NjhicTlYVWdrOUE0YmpCX080aTlfTnNIT01kSHlIUTdQcjloc1daRmdfdE1aaXhnbzJmRUZ0TnQtQ1JrMEMzNlVXWWdfc0FzWWp5RURXdEZzaWN0Yi0zTTd4VHZoQl9ILUZtSjZuV2UyZEVRWFFIWG5iQjA4REF6OWpkVnRCNGVfMVpJREFuS3hSV0dkU1pkU056Z08tVFNaWVZZd1JsbTVCVQ?oc=5,False,di_luar_topik,0,0,E4_pasca_putusan_ma
"Chord Gitar dan Lirik Lagu Rusak Ancur - Slank, Babat Hutan Ganti Sawit Ekosistim Rusak",Tribunjatim.com,2026-06-15 07:00:00,https://news.google.com/rss/articles/CBMixAFBVV95cUxNemZCeTNLMkNZdnNzN251M2x2MWtSc2FpX3F4WlNaT2ZKbnNVamdwM3VLQjZNbjZoeTJ1VE13VEltOU9KMUN0MlgtTkdmQllHS0hTS1Q0Tk85T1FtYy1zZDBpMi0yUDNmcjB3cU1iaVJiVXdwZEtpMjZ0V1JTbGxjRkU2NHY3M0RHZGFBTVF4SzloaVByYmt5ek55YkZRdURKZXgzU1lSbnBNZ0g3SV85NFJPNmc4UWRocW1kazE3aldjcjhE?oc=5,False,di_luar_topik,2,0,E4_pasca_putusan_ma
"PT Kaixin Dilaporkan ke Polisi, Diduga Rusak Mangrove dan Keruk Pasir Pantai Kendit untuk Proyek Hotel Bintang Empat",radarsitubondo.jawapos.com,2026-06-18 07:00:00,https://news.google.com/rss/articles/CBMiggJBVV95cUxOd2VWZUV2dXp1R2NDNmRONExpd0w3bm8zZVRTWG0wZ005RVkwNEYtTko2elU0WnpPUEJtVzhSNjZ6VGlXcGdEVHVMclhfZlJab1AwekVrdUV5SEtMNnM0ZXFVWV92V1A3U3huMTdQUm83WkpJOGtZeVpWMHlSSUJMcjFwR2ZiOGx5dFpLaVprN2JSRl9FZkQyTDVLUGtuSU9KS1FjX3hvcVlYd3kwLXc5YXQwUW1nTG0tbG44MzhMUGNCdXZIemtyOW45dk1GWmV1R3lDbkhPSkU2SUZab2ZBT0tYSGlKSlFNdHNzMFJaTUswa09oSHZHcDZPUUNuVlJ6MVHSAYcCQVVfeXFMUFI5djNSc0ZhLVFNWjcxd0RDLVJUTWJOS2t0aW1VNldkS2ZieEtDenU5cWxWM0VISWxsSTJWLW9jV3hNZ0FkQ0N1Q0cyb3lPQ3lrSXB0b0tyUWxvV1dUdy01V2dwbXVVTUJVeVVOdTFVU2NpMnpudHlaanhOMUF3U1ptLWlNaVEtdjhjM19MZnBhTmttQmtnS2h2XzVLWmszYUdQNndoMlJOaEVLNjNBZE54amxoYTdBQ2kyN29PTnJtUEpPY1FLck01VW9QVFdFNmp6TDVkRkc3cmR1cTBxbnVYemVNcHl0RzJpZzd3VjFrczJDeHJFaDZOUHpvek1yM2NFWFgtQ1k?oc=5,True,menolak,1,0,E4_pasca_putusan_ma
Ratu Wulla Tegaskan Tidak Pernah Keluarkan Izin Pengambilan Pasir Laut Untuk Pembangunan Proyek - Pos,Pos-kupang.com,2026-06-18 07:00:00,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOOUZnWXZqQmgxRmIxc0llcy0wOXR1X2s3MXpLUHo4eWtydWF1N0V2UVNndTk0ekd0X3JnbzlYSUxFRkFscDg2WFdQSFJkOUh4VHJBZXNmTC1fbFpxTno5RWtZX01jTngtYUNlWUJ5VmJxRzB3bjZhei1RNXQwT1ktLVBHZ2pBeHR6QW9Db0w1emVYa1otRWxXd0JDNGZZLWxrOU9JSmxQTmp4b2x4eVB4NVJkaXZuaTk1ZFhHbXE1cWgxYXFiQzlBZTM4OVllYm8zN05GRTgyWUp5Qndnd1E?oc=5,True,netral,0,0,E4_pasca_putusan_ma
"GMNI Minta Cabut Ijin Penambangan Pasir, Bupati SBD Tak 'Bergeming' Tetap Tolak Penambangan Pasir - Victory News",victorynews.id,2026-06-18 07:00:00,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNTUlKZlpwbWlJRVh2TE1raTMzeXpaYVc2eFNwMEdOZmlHRWVaaTlVaV81SWRZbnRuUXpFSHM5OEc5bWVEeXU5MlZHMDBJODFFbTF0M1BqQlR0WFA4Y3IyT052ZG12TnNabUVTWVcwN1BfNUZqcV9OcUdyMlJYcjFZYnZWUVo5elhWMmpJRnAzdVlKU21IUG5TRE1Za181Y2VqNlVvM1JSWXE1Qk53UnppbE9SNGVqNlZBaE9veUI5NEJVRElXRmptR1R2UHU4TVBteEJJ0gHYAUFVX3lxTE5qSWtZRHhqNkExWHZhWldDc2xWalVTNkJjVlFIeEgxdFFMXzRNT0hlMjA2eDVVS1FzVmM4U1prXzF3TDRBNW5TMjBlRXo5ZnFCZktuMnFleVlaUktrdjVBQk95ZGRpX3Q4S3RHSmllUzhhclBtRlVBMVlfM283TU9vY1U5STlpM0xmRzJnRVNIcC1talBaaDVPcUl2UzRwM0dMTWNtUWtFZW1zVDVidVliekIzRnRqOGhtNWFKZ2x2dVpBQWh0UkRWSWlJcE5pVTJHbEtuV2FtZg?oc=5,True,menolak,1,0,E4_pasca_putusan_ma
Dinas BMBK Lampung Jangan Kecolongan: Proyek Jalan Teluk Kiluan - Umbar Diduga Gunakan Pasir Laut,inilampung.com,2026-06-19 07:00:00,https://news.google.com/rss/articles/CBMiggFBVV95cUxQRC1HWEE0WXNqUDFsNTJVUVFoRVFUZ0lzSUNGcVk5TzR1cFN5eTY4TDhmNWNNUVVSdmxIRVBhZVVWblV5N3M2YU9LSnE0UTgwc0ZOZTJvb3F4b0w0d0YxUk85cXpDSzlOc3VoSDM1R2lmNjFWTjh3REN3MmZucWZHNHV3?oc=5,True,netral,0,0,E4_pasca_putusan_ma
"500 Hektare Sawah Terancam Banjir, DKPKP dan DPRD Pangandaran Fokus Tangani Muara Legokjawa",Harapan Rakyat,2026-06-21 07:00:00,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPam5mN1NLMlpRZWhVeW1XOGN6SjdPREJZcG1uRm1zd1Y1UExXS3p4MUNyVjc0cnE5Sm91YU80TGJ3ZnFUZ3YtZUhNMUVvMGl0TG5XaE8xUWYwYUlSb3FhQnBKU1VXN3EtNFIzSjJwa2ZfVUlPNTlsLTlLMHFFcmdrTF9wMUw2NUpMM0ZBMHRtSHhxcUZFanZPa0NtWkVLNXNGRVEzRnNFdkFIX0VFUU9QSDJPS0N5VDhiMUhqTF9NZzVlX1prSXNaUg?oc=5,False,di_luar_topik,1,0,E4_pasca_putusan_ma
"Nelayan Buru Bersatu Tolak Pengerukan Pasir Laut, Khawatir Kehilangan Sumber Nafkah",Batamnews,2026-06-22 07:00:00,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQemtvWHZuUF9wUDBBNnRfS2dPZHpma0tVTFkxX1FNV2F6aWM3QTNsc3pDSDZIMmE5RlYyWDI4VjdqcDJHTnVJdWdwQ3pOaThEcXBsUkFUT3RHbDdtQXdzUDdWS2NrMDVxZFdNbDJzaUdlTG92VWFlYi1BVUZjc2E1ZFV2dkcwdGZDazlZOXJ5UHN0djAxVWJxY1FXeVM3aTBHVEl2LVVES2s5aFlWMWRlQWNmOVY2WGd0Z3AyVHB2b3pfOVBNaVZZbg?oc=5,True,menolak,2,0,E4_pasca_putusan_ma
"Video: Tak Hanya ke China & AS, KKP Incar Perluasan Ekspor Perikanan",CNBC Indonesia,2026-06-24 07:00:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOejJ4SGhwVHR3Ty1QdTMtVFd5ZVVLMUoxVjZKNndGTzJ1U1RhdjBFRnp5NHplSTJ6cl9DYnMzRl9pTXJpRmNQR2F2S3NPY09iM282Q0RmajFrei1NbnFTNjd0d0lFTlczTlljYi15bWN3Ym91WkotSmxZMDVVNzdMaXQ1YmQxaTZaalIwSEdhN19VNzVySTJ6MHRyNGJFcjUzU3NFMjNkcEQzZ0VLRjBUaTY1TVB5NjVxTnJON0pJUUk?oc=5,False,di_luar_topik,0,0,E4_pasca_putusan_ma
Aliansi Nelayan Bintan dan Lingga Bersatu Tolak Tambang,Harian Kepri,2026-06-26 07:00:00,https://news.google.com/rss/articles/CBMijAFBVV95cUxNcmhOVk1DT2NFUE40a0FodUVrTHVtRWVYOTNsR1NRSWNUdG13Rnl1bWFiYUxvMHFWSDNXUHh2TzZQb0p0RC1vTW5RU2FhWGU5Ym9kZFJJTFVPbVpSNHgzeEwyamJaSDNJZmRWMzVxOGQzQy1TWllldUZKWEE4Um5VeExDOU01MjJWMHd1MQ?oc=5,False,di_luar_topik,1,0,E4_pasca_putusan_ma
"Ganggu Aktivitas, Satpol PP Aceh Jaya Lelang Ternak Warga",AJNN.net,2026-06-26 07:00:00,https://news.google.com/rss/articles/CBMioAFBVV95cUxOTUlfNm1YTnYzRlRWdWhVaG1QOVpQcmc4QmZWem5vOEdTZUhNdVNhY01FcVZmSU1FZ08wdEZqdThmZ1d0NVFnSGhWS0djMFdPWGRxSzU2YWhzc1FkTUFnWVRVRlFFdUhEQ2F2NmlicVdrWGoyem1zNTY5S0dPZ3NBQ24xYTV1anNraXNka0REdWUtbm1vXzFJY01RZnctcDJO0gGeAUFVX3lxTE9CeTRWNlVWRjNkelJTZTR0dkhTVWdMVFdzX19FTjM3b3BBbWxpLUlKZXhJa3ZUOHRNTkMtWkxJQ2w1STJTeGs1bG9WcXhVZW1kclV0dzAyU3FET2c4ejJXaU5LazBpZnJOd1VHdWVGOFNQWUdxWlphYWJTOHd1VGJoX0E3M2NudFFxUWxtYU5laGV0UkwyVWM0RllUZXZB?oc=5,False,di_luar_topik,0,0,E4_pasca_putusan_ma
Tindak Tegas Bos Perusahaan Pelaku Tindakan Biadab Terhadap Buruh: Penyanderaan dan Perampasan Tidak Bisa Ditoleransi!,Cerinews.id,2026-06-28 07:00:00,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNaVBUeFZia0ZQZFp3OHBVME8zWUNDVVZTRTBhSUNvQ2hvYk9zNkZEdkxIVXFTTVlhNDJfaDlqSzYwTnV6VDdfNFJteE04OGdBYU5oSVA5cXcydTdmRE02MEd4bjd5ZGdzTXdVV3FwenNUQ21WbUs3dWVQNFRhdEU5VUQ1RkJULXg0YVRidmVhMGkydHctcDNpY0xvNHp0TTg4dlBDY0dZeVJmRFJfRzhsNGNYUUN3QllxLVB5VHMycF8wS1p0c1pJVWZzOTR4bHNkS3dieHFsZGdFWUhrVFpqd2s5bVFFT28?oc=5,False,di_luar_topik,1,0,E4_pasca_putusan_ma
"Pernah Ditawari Rp 20 Miliar untuk Mundur, Penggugat Beleid Ekspor Pasir Laut Sebut Pemerintah Sangat Jahat Jika Tidak Hormati Hukum",Cerinews.id,2026-06-29 07:00:00,https://news.google.com/rss/articles/CBMi-wFBVV95cUxPelI4YlExSzJDTTVQeE85T20zcERNUmFhVUxNY1dHYldjMVJYYUlZcGdIaDI0ZVFPU09rMWZ2NFprXzgwQ25CdEg2NVBic2t3cUxQdDdObWlGbnZ2bXlLazcwQVpJODRQRWpTbE5nc0h6eTdGOVR3aHA0MkpHNG1JWjFjX0JUWGJsUF8zREliV3M0c1luRU5nTHZGSUFKNGlZZXRhOGhpeG5PTjFmcDNCc2sydzFBb1dPVE54djExVXYzWnFWTkN5VF9VcnRUQU5JT0FnRURWQTUxMUVxMzBkYVJnSnFJRlBXWVdUZ19TcVZlYTVSMDhsNFZTMA?oc=5,True,menolak,1,0,E4_pasca_putusan_ma
CERI: Diam-diam Pemerintah Akan Ekspor Pasir Laut ke Singapura,Cerinews.id,2026-06-29 07:00:00,https://news.google.com/rss/articles/CBMingFBVV95cUxPNjJnREJTYzR2UUZWRkZ2ZEV5V2RkdmQyemF4RGdVa1Z0RnRRT2FIc2VOY3FtZU5vNV82TXVMRk5aZWxZa3ZvakNwcmhjUWFhM2Qta25PM1BzUV9abmNUbE5MV2tVSFlKWDVjWWFsTGg5Q2VnblgwOXpRS2JZRHhLak5HaFZaN2NFRTNkUGJOWl9tSDZ2UFY1RVZWb2VNZw?oc=5,True,netral,0,0,E4_pasca_putusan_ma
"China Kembangkan Kapal Selam Mirip Pari Manta, Bisa Menyelam 2.000 Meter",VOI.ID,2026-06-29 07:00:00,https://news.google.com/rss/articles/CBMipgFBVV95cUxNazhNVFBFZEtNZHpOMlpqNmhTOXdJd3p2NzhNZVZlMDFfQ0RUMjVFZVEzT09mV2psVzF0Y3BoZ0ctVmIyazNfQXBlQUR2MXJqcXZsRW5lSzVrWmxpN2NDY2VlR3BTUlVJSmdDU1JjdTZ2TGRlaGhjMWZvSHM0RzFIS3p0WkFFcU5TNmFSOEhIb3JlQjR0VmRXdHA1blcxOUpKLXQxU01n0gGeAUFVX3lxTFBKUzVsOEM5U3dRQkFnTFV3SEFyblB1bnhFenhZLWVzN0hRM1dDRmhVTjhSWGZueFhZRHJhR2F4cWdiWHg1RGNpeXh0TkEwVXBKTkxXYllCb2JlSVI1NzlTZm8wRGVRZFF5RXRKbmloU1J5aW5nWC1HbXJfMmhFOEg0WlMzN3pBSmFWZkg1dkg2RjZ0UW83UzhkWEtHVjlB?oc=5,False,di_luar_topik,0,0,E4_pasca_putusan_ma
Direktur PT BBA Beri Penjelasan Terkait Pembersihan Sedimentasi Laut,Sijori Today,2026-06-30 07:00:00,https://news.google.com/rss/articles/CBMipwFBVV95cUxQRmhVbHJrcmJreUJNMDNnQTNKOWhXV011RFhHNE5vMHRvUTA5cF9rSlBQZ0pkQWpRSnUycW1Ncm5wNE94eXkxN1lzU3FaUkhXdUtJQ05xb1I0QUJXQ1Rkb0hQaE5NOVpTbzdwaUtWRmNQZzFkU2VPVEo5MzVGUU95eWRkS2xxcjJnT0htRzVPcUkwVGIwU0h5TDdKTk9qbTlIYWRNNXVuRQ?oc=5,True,netral,0,0,E4_pasca_putusan_ma
PT BBA tegaskan pembersihan sedimentasi laut Karimun bukan penambangan pasir,Jurnal Terkini,2026-06-30 07:00:00,https://news.google.com/rss/articles/CBMitgFBVV95cUxQcm1vWWNaeVZfZ1JTQkNiQ0RtUUNlYmRHdV9NclhJd1QxZmlpSFYyQy1DVzd3cmhNVHlVOWxqTGZPWGNaMDY4YloxcVo1R3lGZkdyUTdWXzZiODhjNVdxdWhCbGFLTlRxY3ozUDBzNktyZ0ZDODhQaHg5Q2Q5NzBwZDV5aVd6MTZueEk4T1pTcF9wN1FJenloZE9JdmZ1U1VDSTYwODhHUjFQOEFmM3VYNnpOT25PUQ?oc=5,True,netral,0,0,E4_pasca_putusan_ma
"Respons Soal Wacana Pembersihan Sedimentasi di Buru Karimun, Begini Kata PT BBA",alurnews.com,2026-06-30 07:00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxPaU5HSWpVN2poM2E3S19JbEhXdVo0SWt1ZzgyYzNmSkM3Vk8tRDRYdXAyZW9XenJ5bmVPQm0wWmdHT0l5YjJyWk9vWmVoT1FXczNWVW0tbFVqYmFBRjEwZlJwOUF3NHZja2ZjZ091Vm1tTjlUaWxMNkkwVnBHc3ZuMG4zMGxsSTUxd09sWFFOcGJ3cE0zR1FQMENHdTBZYkg5Mkx4UGNnMXE3ZVRuSVk3UQ?oc=5,False,di_luar_topik,0,0,E4_pasca_putusan_ma
PT BBA Tegaskan Pembersihan Sedimentasi Berbeda dengan Penambangan Pasir Laut,WartaKepri.co.id,2026-06-30 07:00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxNaWpaaXFEWlRwWVV2VGZCRUlXdXdHamVuaGpndFgzdEotRjhuLXQtUWQzTFRQaUNaUG1GZnpFaWRuaWkxUnp2cUxkTG1HYVVDbm40T0c0UTZKOF9aSWp6cW1mSnZINU5fSFJOUE5KNXZUcTduQ1J5Nklvek9wRUREemFDcGNtVHpjMGdFR21ibWQ2eE5za21tRFdSWFA4TERfb19NLTlrTzdSUDBZQ3VCT3NBTzQ?oc=5,True,netral,0,0,E4_pasca_putusan_ma
"Penggunaan Nilai TKA untuk SPMB Tuai Sorotan, Ini Penjelasan Disdik Kepri",Batam Pos,2026-07-02 05:00:24,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQNHJfT0lvcjdMbGtmUXVua043NjE0WmN6c0NzVXhOcXBFQjJMR1E0SEg2SlliR2JyUzNBOWgwa29XQmZCZ0FNcHFIb0hJREZwMExvRVN6OEZZc2NoYTNHdUJfblFhSWp6cGw1WjJ3djVnV0dqdHNMeGRHZmotT1NYVzlsU1hLZU1aLUszYlZDa3dNaU9sUlBnYm9QLVJEVE4wdDJnenFEZHNFa28?oc=5,False,di_luar_topik,1,0,E4_pasca_putusan_ma
"Tarif Pass Pelabuhan Naik hingga 250 Persen, BP Batam Janjikan Terminal yang Lebih Layak",Batam Pos,2026-07-02 07:00:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxNcG5GMzV1UFhnWi11ZWdWdkNyWmIwQTlWcER1UlprXzFpRUVyTWFHTkVyMHF4RWhKZG9fRkJMbm5IZzA4RlQtX0Q2R3NjQWdEbkRkeDBpUVlmdERvVkJXM2d2OFlpVEFRM2RDRGtycHFlSmNTRUhzanFITThVRi1aZ3BTaWhrWWNHcmxsMExqVkxEbGxWWWRFd01aaHN0b0hpN2x1bUxiXy1PampBNUxod0lOR1ZyZXQ1VVZtMk41Zw?oc=5,False,di_luar_topik,0,0,E4_pasca_putusan_ma
